تاریخ,ساعت,مسابقات,فصل,عنوان,حریف,گل زده,گل خورده,تفاضل گل,امتیاز,بازی در خانه,لینک بازی
1384/10/02,14:15,لیگ برتر ایران,1384-1385,هفته 15,ابومسلم,1,1,0,1,1,
1384/10/09,14:30,لیگ برتر ایران,1384-1385,هفته 16,استقلال اهواز,3,2,1,3,1,
1383/02/14,17:00,لیگ برتر ایران,1382-1383,هفته 26,پرسپولیس,1,0,1,3,1,
1383/06/24,17:30,لیگ برتر ایران,1383-1384,هفته 1,پرسپولیس,3,1,2,3,1,
1383/06/29,16:00,لیگ برتر ایران,1383-1384,هفته 2,ابومسلم,0,0,0,1,0,
1383/07/03,15:15,لیگ برتر ایران,1383-1384,هفته 3,ذوب آهن,0,1,-1,0,1,
1383/07/09,15:15,لیگ برتر ایران,1383-1384,هفته 4,سایپا,2,1,1,3,1,
1383/07/26,15:00,لیگ برتر ایران,1383-1384,هفته 5,برق شیراز,1,1,0,1,0,
1383/08/01,15:00,لیگ برتر ایران,1383-1384,هفته 6,پیکان,1,0,1,3,1,
1383/08/07,14:30,لیگ برتر ایران,1383-1384,هفته 7,ملوان,2,1,1,3,0,
1383/08/21,14:30,لیگ برتر ایران,1383-1384,هفته 8,شموشک نوشهر,3,1,2,3,1,
1383/09/01,16:30,لیگ برتر ایران,1383-1384,هفته 9,استقلال,2,1,1,3,0,
1383/09/06,14:20,لیگ برتر ایران,1383-1384,هفته 10,سپاهان,0,0,0,1,1,
1383/09/12,16:20,لیگ برتر ایران,1383-1384,هفته 11,استقلال اهواز,1,3,-2,0,0,
1383/09/20,16:20,لیگ برتر ایران,1383-1384,هفته 12,صبای قم,1,0,1,3,1,
1383/10/04,14:15,لیگ برتر ایران,1383-1384,هفته 14,پگاه گیلان,2,1,1,3,1,
1383/10/11,14:30,لیگ برتر ایران,1383-1384,هفته 15,پاس همدان,1,1,0,1,0,
1383/10/16,14:30,لیگ برتر ایران,1383-1384,هفته 13,فجر سپاسی,1,0,1,3,0,
1383/10/18,14:30,لیگ برتر ایران,1383-1384,هفته 16,پرسپولیس,2,0,2,3,0,
1383/10/25,14:30,لیگ برتر ایران,1383-1384,هفته 17,ابومسلم,1,0,1,3,1,
1383/11/01,15:00,لیگ برتر ایران,1383-1384,هفته 18,ذوب آهن,0,2,-2,0,0,
1383/11/29,17:00,لیگ برتر ایران,1383-1384,هفته 20,برق شیراز,4,0,4,3,1,
1383/12/11,15:30,لیگ برتر ایران,1383-1384,هفته 19,سایپا,2,1,1,3,0,
1383/12/15,15:30,لیگ برتر ایران,1383-1384,هفته 22,ملوان,1,1,0,1,1,
1383/12/21,15:30,لیگ برتر ایران,1383-1384,هفته 23,شموشک نوشهر,1,2,-1,0,0,
1384/01/21,17:00,لیگ برتر ایران,1383-1384,هفته 24,استقلال,1,0,1,3,1,
1382/06/18,17:20,لیگ برتر ایران,1382-1383,هفته 2,فجر سپاسی,2,1,1,3,0,
1382/06/23,17:00,لیگ برتر ایران,1382-1383,هفته 3,پیکان,2,0,2,3,1,
1382/06/28,16:30,لیگ برتر ایران,1382-1383,هفته 4,سپاهان,1,2,-1,0,0,
1382/07/08,15:30,لیگ برتر ایران,1382-1383,هفته 5,استقلال اهواز,2,2,0,1,1,
1382/07/15,17:30,لیگ برتر ایران,1382-1383,هفته 6,استقلال,1,3,-2,0,0,
1382/07/24,15:30,لیگ برتر ایران,1382-1383,هفته 7,پاس همدان,2,1,1,3,1,
1382/08/11,14:30,لیگ برتر ایران,1382-1383,هفته 8,برق شیراز,0,2,-2,0,0,
1382/08/16,14:30,لیگ برتر ایران,1382-1383,هفته 9,شموشک نوشهر,2,0,2,3,1,
1382/09/02,14:30,لیگ برتر ایران,1382-1383,هفته 10,سایپا,0,0,0,1,0,
1382/09/09,14:00,لیگ برتر ایران,1382-1383,هفته 11,ذوب آهن,0,0,0,1,1,
1382/09/16,14:30,لیگ برتر ایران,1382-1383,هفته 12,پگاه گیلان,4,1,3,3,1,
1382/09/20,16:00,لیگ برتر ایران,1382-1383,هفته 13,پرسپولیس,0,1,-1,0,0,
1382/09/28,14:00,لیگ برتر ایران,1382-1383,هفته 14,ابومسلم,2,2,0,1,0,
1382/10/05,14:30,لیگ برتر ایران,1382-1383,هفته 15,فجر سپاسی,3,0,3,3,1,
1382/10/16,14:30,لیگ برتر ایران,1382-1383,هفته 16,پیکان,0,0,0,1,0,
1382/10/21,14:30,لیگ برتر ایران,1382-1383,هفته 17,سپاهان,1,0,1,3,1,
1382/10/26,14:30,لیگ برتر ایران,1382-1383,هفته 18,استقلال اهواز,2,2,0,1,0,
1382/11/02,14:30,لیگ برتر ایران,1382-1383,هفته 19,استقلال,1,1,0,1,1,
1382/11/07,14:30,لیگ برتر ایران,1382-1383,هفته 20,پاس همدان,1,2,-1,0,0,
1382/12/07,15:30,لیگ برتر ایران,1382-1383,هفته 21,برق شیراز,3,0,3,3,1,
1382/12/19,15:30,لیگ برتر ایران,1382-1383,هفته 22,شموشک نوشهر,2,1,1,3,0,
1383/01/16,16:00,لیگ برتر ایران,1382-1383,هفته 23,سایپا,1,0,1,3,1,
1383/01/22,14:00,لیگ برتر ایران,1382-1383,هفته 24,ذوب آهن,1,0,1,3,0,
1383/02/04,17:00,لیگ برتر ایران,1382-1383,هفته 25,پگاه گیلان,1,1,0,1,0,
1381/08/10,14:30,لیگ برتر ایران,1381-1382,هفته 3,پاس همدان,1,0,1,3,1,
1381/08/17,14:00,لیگ برتر ایران,1381-1382,هفته 4,صنعت نفت آبادان,2,2,0,1,0,
1381/09/01,14:00,لیگ برتر ایران,1381-1382,هفته 5,سپاهان,1,3,-2,0,1,
1381/09/16,14:30,لیگ برتر ایران,1381-1382,هفته 6,استقلال,0,0,0,1,0,
1381/09/29,14:30,لیگ برتر ایران,1381-1382,هفته 8,ابومسلم,2,1,1,3,1,
1381/10/06,14:30,لیگ برتر ایران,1381-1382,هفته 9,برق شیراز,0,1,-1,0,0,
1381/10/13,14:30,لیگ برتر ایران,1381-1382,هفته 10,پیکان,0,0,0,1,1,
1381/10/19,14:30,لیگ برتر ایران,1381-1382,هفته 11,سایپا,1,1,0,1,0,
1381/10/27,14:00,لیگ برتر ایران,1381-1382,هفته 12,ذوب آهن,0,1,-1,0,1,
1381/11/03,14:00,لیگ برتر ایران,1381-1382,هفته 13,پرسپولیس,3,3,0,1,0,
1381/11/23,14:30,لیگ برتر ایران,1381-1382,هفته 14,استقلال اهواز,2,0,2,3,0,
1381/12/01,15:00,لیگ برتر ایران,1381-1382,هفته 15,فجر سپاسی,2,2,0,1,1,
1381/12/18,15:30,لیگ برتر ایران,1381-1382,هفته 16,پاس همدان,2,1,1,3,0,
1381/12/26,15:30,لیگ برتر ایران,1381-1382,هفته 17,صنعت نفت آبادان,3,1,2,3,1,
1382/01/17,16:30,لیگ برتر ایران,1381-1382,هفته 18,سپاهان,3,2,1,3,0,
1382/01/25,16:30,لیگ برتر ایران,1381-1382,هفته 19,استقلال,1,2,-1,0,1,
1382/02/04,16:30,لیگ برتر ایران,1381-1382,هفته 20,ملوان,1,1,0,1,0,
1382/02/17,16:30,لیگ برتر ایران,1381-1382,هفته 21,ابومسلم,0,2,-2,0,0,
1382/02/21,16:30,لیگ برتر ایران,1381-1382,هفته 22,برق شیراز,2,5,-3,0,1,
1382/02/29,16:30,لیگ برتر ایران,1381-1382,هفته 23,پیکان,1,2,-1,0,0,
1382/03/04,16:30,لیگ برتر ایران,1381-1382,هفته 24,سایپا,2,0,2,3,1,
1382/03/26,18:00,لیگ برتر ایران,1381-1382,هفته 25,ذوب آهن,1,2,-1,0,0,
1382/04/01,18:00,لیگ برتر ایران,1381-1382,هفته 26,پرسپولیس,0,2,-2,0,1,
1382/06/07,17:30,لیگ برتر ایران,1382-1383,هفته 1,ابومسلم,2,0,2,3,1,
1380/09/18,14:30,لیگ برتر ایران,1380-1381,هفته 5,ملوان,1,0,1,3,0,
1380/09/26,17:00,لیگ برتر ایران,1380-1381,هفته 6,برق شیراز,3,2,1,3,1,
1380/10/06,16:00,لیگ برتر ایران,1380-1381,هفته 7,پاس همدان,3,3,0,1,0,
1380/10/27,14:30,لیگ برتر ایران,1380-1381,هفته 9,ذوب آهن,1,1,0,1,0,
1380/11/02,14:30,لیگ برتر ایران,1380-1381,هفته 8,استقلال,1,2,-1,0,1,
1380/11/05,14:30,لیگ برتر ایران,1380-1381,هفته 10,استقلال رشت,2,1,1,3,1,
1380/11/11,15:40,لیگ برتر ایران,1380-1381,هفته 11,سایپا,0,1,-1,0,0,
1380/11/26,14:30,لیگ برتر ایران,1380-1381,هفته 12,فجر سپاسی,1,0,1,3,1,
1380/12/04,15:00,لیگ برتر ایران,1380-1381,هفته 13,تراکتور,3,0,3,3,0,
1380/12/16,15:00,لیگ برتر ایران,1380-1381,هفته 14,پرسپولیس,1,2,-1,0,1,
1380/12/21,15:00,لیگ برتر ایران,1380-1381,هفته 15,سپاهان,2,2,0,1,0,
1380/12/26,15:00,لیگ برتر ایران,1380-1381,هفته 16,ابومسلم,1,0,1,3,1,
1381/01/27,14:00,لیگ برتر ایران,1380-1381,هفته 17,پیکان,2,1,1,3,0,
1381/02/01,16:00,لیگ برتر ایران,1380-1381,هفته 18,ملوان,1,0,1,3,1,
1381/02/06,16:00,لیگ برتر ایران,1380-1381,هفته 19,برق شیراز,1,1,0,1,0,
1381/02/10,16:00,لیگ برتر ایران,1380-1381,هفته 20,پاس همدان,1,2,-1,0,1,
1381/02/14,16:30,لیگ برتر ایران,1380-1381,هفته 21,استقلال,0,0,0,1,0,
1381/02/19,16:30,لیگ برتر ایران,1380-1381,هفته 22,ذوب آهن,0,0,0,1,1,
1381/02/24,16:00,لیگ برتر ایران,1380-1381,هفته 23,استقلال رشت,1,0,1,3,0,
1381/02/29,17:00,لیگ برتر ایران,1380-1381,هفته 24,سایپا,1,0,1,3,1,
1381/03/03,16:30,لیگ برتر ایران,1380-1381,هفته 25,فجر سپاسی,1,1,0,1,0,
1381/03/07,17:00,لیگ برتر ایران,1380-1381,هفته 26,تراکتور,2,0,2,3,1,
1381/07/26,14:30,لیگ برتر ایران,1381-1382,هفته 1,استقلال اهواز,2,1,1,3,1,
1381/08/03,14:30,لیگ برتر ایران,1381-1382,هفته 2,فجر سپاسی,0,1,-1,0,0,
1380/08/12,16:00,لیگ برتر ایران,1380-1381,هفته 1,پرسپولیس,1,1,0,1,0,
1380/08/27,16:00,لیگ برتر ایران,1380-1381,هفته 2,سپاهان,1,1,0,1,1,
1380/09/02,16:00,لیگ برتر ایران,1380-1381,هفته 3,ابومسلم,0,2,-2,0,0,
1380/09/06,16:30,لیگ برتر ایران,1380-1381,هفته 4,پیکان,1,0,1,3,1,
