تاریخ,ساعت,مسابقات,فصل,عنوان,حریف,گل زده,گل خورده,تفاضل گل,امتیاز,بازی در خانه,لینک بازی
1389/07/27,14:00,جام حذفی ایران,89-90,یک شانزدهم نهایی,ماشین سازی تبریز,3,1,2,3,0,
1389/08/02,17:45,لیگ برتر ایران,1389-1390,هفته 12,مس کرمان,1,1,0,1,1,
1389/08/07,15:30,لیگ برتر ایران,1389-1390,هفته 13,تراکتور,1,0,1,3,1,
1389/08/28,14:00,جام حذفی ایران,89-90,یک هشتم نهایی,راه‌آهن,0,0,0,1,1,
1389/09/07,15:00,لیگ برتر ایران,1389-1390,هفته 16,پرسپولیس,4,1,3,3,0,
1389/09/12,15:00,لیگ برتر ایران,1389-1390,هفته 17,سایپا,4,1,3,3,1,
1389/09/18,15:00,لیگ برتر ایران,1389-1390,هفته 18,راه‌آهن,2,2,0,1,1,
1389/09/22,14:00,جام حذفی ایران,89-90,یک هشتم نهایی,راه‌آهن,4,0,4,3,1,
1389/09/28,15:00,لیگ برتر ایران,1389-1390,هفته 19,ملوان,0,0,0,1,0,
1388/07/03,17:15,لیگ برتر ایران,1388-1389,هفته 8,صبای قم,3,1,2,3,1,
1388/07/09,17:15,لیگ برتر ایران,1388-1389,هفته 9,سایپا,2,2,0,1,0,
1388/07/14,14:45,لیگ برتر ایران,1388-1389,هفته 10,ذوب آهن,0,0,0,1,0,
1388/07/19,14:15,لیگ برتر ایران,1388-1389,هفته 11,تراکتور,3,1,2,3,1,
1388/07/24,17:00,لیگ برتر ایران,1388-1389,هفته 12,شاهین شهرداری بوشهر,2,1,1,3,0,
1388/07/30,14:30,لیگ برتر ایران,1388-1389,هفته 13,استیل آذین,0,1,-1,0,1,
1388/08/04,14:30,لیگ برتر ایران,1388-1389,هفته 14,راه‌آهن,1,0,1,3,0,
1388/08/09,14:15,لیگ برتر ایران,1388-1389,هفته 15,ابومسلم,2,0,2,3,1,
1388/08/15,14:15,لیگ برتر ایران,1388-1389,هفته 16,پیکان,4,1,3,3,0,
1388/09/06,14:00,لیگ برتر ایران,1388-1389,هفته 17,پرسپولیس,2,1,1,3,1,
1388/09/14,14:00,لیگ برتر ایران,1388-1389,هفته 18,استقلال,2,0,2,3,1,
1388/09/20,14:00,لیگ برتر ایران,1388-1389,هفته 19,مس کرمان,3,2,1,3,0,
1388/10/01,14:00,لیگ برتر ایران,1388-1389,هفته 21,استقلال اهواز,5,0,5,3,0,
1388/10/20,15:00,لیگ برتر ایران,1388-1389,هفته 22,فولاد,1,1,0,1,1,
1388/10/25,14:45,لیگ برتر ایران,1388-1389,هفته 23,پاس همدان,1,1,0,1,0,
1388/11/02,15:15,لیگ برتر ایران,1388-1389,هفته 24,ملوان,2,0,2,3,1,
1388/11/08,15:15,لیگ برتر ایران,1388-1389,هفته 25,صبای قم,2,2,0,1,0,
1388/11/13,15:15,لیگ برتر ایران,1388-1389,هفته 26,سایپا,5,1,4,3,1,
1388/11/20,15:15,لیگ برتر ایران,1388-1389,هفته 20,مقاومت شیراز,5,0,5,3,1,
1388/11/28,14:30,لیگ برتر ایران,1388-1389,هفته 27,ذوب آهن,0,1,-1,0,1,
1388/12/15,15:30,لیگ برتر ایران,1388-1389,هفته 28,تراکتور,1,1,0,1,0,
1388/12/23,15:00,لیگ برتر ایران,1388-1389,هفته 29,شاهین شهرداری بوشهر,2,0,2,3,1,
1388/12/27,14:00,جام حذفی ایران,88-89,یک هشتم نهایی,صبای قم,0,1,-1,0,0,
1389/01/15,16:45,لیگ برتر ایران,1388-1389,هفته 30,استیل آذین,1,2,-1,0,0,
1387/10/10,13:30,لیگ برتر ایران,1387-1388,هفته 20,استقلال,2,1,1,3,1,
1387/10/14,14:15,لیگ برتر ایران,1387-1388,هفته 21,صبای قم,1,1,0,1,0,
1387/10/27,14:15,لیگ برتر ایران,1387-1388,هفته 22,سایپا,2,0,2,3,1,
1387/11/03,14:30,لیگ برتر ایران,1387-1388,هفته 23,ملوان,1,1,0,1,0,
1387/11/12,14:30,لیگ برتر ایران,1387-1388,هفته 24,ذوب آهن,1,2,-1,0,1,
1387/11/16,14:45,لیگ برتر ایران,1387-1388,هفته 25,فولاد,2,2,0,1,0,
1387/11/25,15:00,لیگ برتر ایران,1387-1388,هفته 26,راه‌آهن,2,0,2,3,1,
1387/11/29,15:00,لیگ برتر ایران,1387-1388,هفته 27,برق شیراز,1,0,1,3,1,
1387/12/02,14:00,جام حذفی ایران,88-89,یک شانزدهم,صنعتی کاوه,3,0,3,3,1,
1387/12/04,15:00,لیگ برتر ایران,1387-1388,هفته 28,پیکان,1,0,1,3,0,
1387/12/09,15:00,لیگ برتر ایران,1387-1388,هفته 29,پرسپولیس,0,0,0,1,0,
1387/12/14,14:15,لیگ برتر ایران,1387-1388,هفته 30,مس کرمان,1,2,-1,0,0,
1388/01/14,17:00,لیگ برتر ایران,1387-1388,هفته 31,داماش گیلان,1,1,0,1,0,
1388/01/23,16:45,لیگ برتر ایران,1387-1388,هفته 32,استقلال اهواز,2,1,1,3,1,
1388/01/27,17:15,لیگ برتر ایران,1387-1388,هفته 33,ابومسلم,2,1,1,3,0,
1388/02/06,17:15,لیگ برتر ایران,1387-1388,هفته 34,فجر سپاسی,0,0,0,1,1,
1388/02/10,14:00,جام حذفی ایران,87-88,یک هشتم نهایی,پرسپولیس,0,1,-1,0,0,
1388/05/16,19:30,لیگ برتر ایران,1388-1389,هفته 1,استقلال,0,1,-1,0,0,
1388/05/24,19:15,لیگ برتر ایران,1388-1389,هفته 2,مس کرمان,3,0,3,3,1,
1388/05/30,17:00,لیگ برتر ایران,1388-1389,هفته 3,مقاومت شیراز,1,3,-2,0,0,
1388/06/06,21:00,لیگ برتر ایران,1388-1389,هفته 4,استقلال اهواز,4,1,3,3,1,
1388/06/16,21:00,لیگ برتر ایران,1388-1389,هفته 5,فولاد,0,0,0,1,0,
1388/06/22,21:00,لیگ برتر ایران,1388-1389,هفته 6,پاس همدان,3,1,2,3,1,
1388/06/29,18:30,لیگ برتر ایران,1388-1389,هفته 7,ملوان,0,0,0,1,0,
1387/02/22,16:15,لیگ برتر ایران,1386-1387,هفته 32,صبای قم,2,2,0,1,1,
1387/02/25,16:15,لیگ برتر ایران,1386-1387,هفته 33,صنعت نفت آبادان,1,0,1,3,1,
1387/02/28,16:30,لیگ برتر ایران,1386-1387,هفته 34,پرسپولیس,1,2,-1,0,0,
1387/03/07,14:00,جام حذفی ایران,86-87,یک چهارم نهایی,داماش گیلان,2,4,-2,0,0,
1387/05/15,17:15,لیگ برتر ایران,1387-1388,هفته 1,پاس همدان,0,0,0,1,0,
1387/05/27,19:15,لیگ برتر ایران,1387-1388,هفته 3,استقلال,1,1,0,1,0,
1387/06/03,17:15,لیگ برتر ایران,1387-1388,هفته 4,صبای قم,2,0,2,3,1,
1387/06/22,20:30,لیگ برتر ایران,1387-1388,هفته 6,ملوان,0,0,0,1,1,
1387/06/28,20:30,لیگ برتر ایران,1387-1388,هفته 7,ذوب آهن,1,2,-1,0,0,
1387/07/04,20:00,لیگ برتر ایران,1387-1388,هفته 8,فولاد,2,0,2,3,1,
1387/07/12,16:00,لیگ برتر ایران,1387-1388,هفته 9,راه‌آهن,1,0,1,3,0,
1387/07/16,15:45,لیگ برتر ایران,1387-1388,هفته 10,برق شیراز,1,1,0,1,0,
1387/07/27,15:00,لیگ برتر ایران,1387-1388,هفته 5,سایپا,1,1,0,1,0,
1387/08/01,15:00,لیگ برتر ایران,1387-1388,هفته 11,پیکان,2,4,-2,0,1,
1387/08/05,16:35,لیگ برتر ایران,1387-1388,هفته 12,پرسپولیس,2,3,-1,0,0,
1387/08/09,14:45,لیگ برتر ایران,1387-1388,هفته 13,مس کرمان,1,0,1,3,1,
1387/08/13,14:30,لیگ برتر ایران,1387-1388,هفته 2,پیام مشهد,3,2,1,3,1,
1387/08/17,14:15,لیگ برتر ایران,1387-1388,هفته 14,داماش گیلان,1,1,0,1,1,
1387/09/01,14:15,لیگ برتر ایران,1387-1388,هفته 15,استقلال اهواز,3,1,2,3,0,
1387/09/09,14:15,لیگ برتر ایران,1387-1388,هفته 16,ابومسلم,2,1,1,3,1,
1387/09/14,14:00,لیگ برتر ایران,1387-1388,هفته 17,فجر سپاسی,0,1,-1,0,0,
1387/09/18,14:15,لیگ برتر ایران,1387-1388,هفته 18,پاس همدان,2,2,0,1,1,
1387/09/22,14:00,لیگ برتر ایران,1387-1388,هفته 19,پیام مشهد,2,2,0,1,0,
1387/10/04,14:00,جام حذفی ایران,87-88,یک شانزدهم,مقاومت مازندران,7,1,6,3,1,
1386/08/10,15:20,لیگ برتر ایران,1386-1387,هفته 12,شیرین فراز,1,0,1,3,1,
1386/08/28,15:00,لیگ برتر ایران,1386-1387,هفته 14,برق شیراز,4,0,4,3,1,
1386/09/02,14:15,لیگ برتر ایران,1386-1387,هفته 6,پاس همدان,0,0,0,1,1,
1386/09/06,14:15,لیگ برتر ایران,1386-1387,هفته 15,صبای قم,1,0,1,3,0,
1386/09/10,14:15,لیگ برتر ایران,1386-1387,هفته 16,صنعت نفت آبادان,2,2,0,1,0,
1386/09/25,15:00,لیگ برتر ایران,1386-1387,هفته 7,ذوب آهن,0,1,-1,0,0,
1386/09/30,15:00,لیگ برتر ایران,1386-1387,هفته 11,مس کرمان,1,1,0,1,0,
1386/10/05,15:00,لیگ برتر ایران,1386-1387,هفته 13,سایپا,0,1,-1,0,0,
1386/10/10,15:00,لیگ برتر ایران,1386-1387,هفته 17,پرسپولیس,2,1,1,3,1,
1386/11/02,14:45,لیگ برتر ایران,1386-1387,هفته 18,پگاه گیلان,3,1,2,3,1,
1386/11/07,13:30,لیگ برتر ایران,1386-1387,هفته 19,ابومسلم,1,2,-1,0,0,
1386/11/21,13:30,لیگ برتر ایران,1386-1387,هفته 20,پیکان,1,1,0,1,1,
1386/11/26,13:30,لیگ برتر ایران,1386-1387,هفته 21,راه‌آهن,1,0,1,3,0,
1386/11/29,14:00,جام حذفی ایران,86-87,یک شانزدهم,مهرکام پارس تهران,1,0,1,3,1,
1386/12/03,13:30,لیگ برتر ایران,1386-1387,هفته 22,فجر سپاسی,0,0,0,1,1,
1386/12/12,14:30,لیگ برتر ایران,1386-1387,هفته 23,پاس همدان,1,3,-2,0,0,
1386/12/15,14:00,لیگ برتر ایران,1386-1387,هفته 24,ذوب آهن,2,2,0,1,1,
1387/01/10,16:45,لیگ برتر ایران,1386-1387,هفته 25,استقلال,1,0,1,3,0,
1387/01/15,15:45,لیگ برتر ایران,1386-1387,هفته 26,استقلال اهواز,2,1,1,3,1,
1387/01/25,15:30,لیگ برتر ایران,1386-1387,هفته 27,ملوان,2,1,1,3,0,
1387/01/30,15:45,لیگ برتر ایران,1386-1387,هفته 28,مس کرمان,1,1,0,1,1,
1387/02/08,15:45,لیگ برتر ایران,1386-1387,هفته 29,شیرین فراز,3,2,1,3,0,
1387/02/11,16:00,لیگ برتر ایران,1386-1387,هفته 30,سایپا,0,1,-1,0,1,
1387/02/14,16:00,لیگ برتر ایران,1386-1387,هفته 31,برق شیراز,3,3,0,1,0,
1385/11/06,14:30,لیگ برتر ایران,1385-1386,هفته 16,ملوان,2,0,2,3,0,
1385/11/13,14:30,لیگ برتر ایران,1385-1386,هفته 17,راه‌آهن,1,0,1,3,1,
1385/11/20,15:30,لیگ برتر ایران,1385-1386,هفته 18,پرسپولیس,1,2,-1,0,0,
1385/11/28,14:30,لیگ برتر ایران,1385-1386,هفته 19,ابومسلم,1,0,1,3,1,
1385/12/04,14:30,لیگ برتر ایران,1385-1386,هفته 20,برق شیراز,1,2,-1,0,0,
1385/12/07,14:00,جام حذفی ایران,86-87,یک هشتم نهایی,فجر سپاسی,2,1,1,3,0,
1385/12/09,14:00,لیگ برتر ایران,1385-1386,هفته 21,ذوب آهن,1,2,-1,0,0,
1386/01/09,15:00,لیگ برتر ایران,1385-1386,هفته 23,پیکان,4,0,4,3,0,
1386/01/15,14:00,لیگ برتر ایران,1385-1386,هفته 24,سایپا,1,0,1,3,1,
1386/01/26,16:30,لیگ برتر ایران,1385-1386,هفته 25,پاس همدان,0,0,0,1,0,
1386/01/31,16:15,لیگ برتر ایران,1385-1386,هفته 26,استقلال,1,0,1,3,1,
1386/02/09,16:30,لیگ برتر ایران,1385-1386,هفته 27,مس کرمان,1,2,-1,0,0,
1386/02/14,14:30,لیگ برتر ایران,1385-1386,هفته 22,استقلال اهواز,4,0,4,3,1,
1386/02/24,16:30,لیگ برتر ایران,1385-1386,هفته 28,فجر سپاسی,1,2,-1,0,1,
1386/03/04,16:30,لیگ برتر ایران,1385-1386,هفته 29,فولاد,0,0,0,1,0,
1386/03/07,16:30,لیگ برتر ایران,1385-1386,هفته 30,صبای قم,3,2,1,3,1,
1386/05/26,17:15,لیگ برتر ایران,1386-1387,هفته 1,پگاه گیلان,2,0,2,3,0,
1386/06/02,17:00,لیگ برتر ایران,1386-1387,هفته 2,ابومسلم,2,1,1,3,1,
1386/06/07,17:00,لیگ برتر ایران,1386-1387,هفته 3,پیکان,2,1,1,3,0,
1386/06/15,16:45,لیگ برتر ایران,1386-1387,هفته 4,راه‌آهن,2,2,0,1,1,
1386/06/20,16:30,لیگ برتر ایران,1386-1387,هفته 5,فجر سپاسی,2,0,2,3,0,
1386/07/15,20:00,لیگ برتر ایران,1386-1387,هفته 8,استقلال,2,1,1,3,1,
1386/07/21,15:00,لیگ برتر ایران,1386-1387,هفته 9,استقلال اهواز,2,3,-1,0,0,
1386/07/26,15:30,لیگ برتر ایران,1386-1387,هفته 10,ملوان,3,2,1,3,1,
1384/11/23,15:00,لیگ برتر ایران,1384-1385,هفته 22,استقلال,1,2,-1,0,0,
1384/11/27,15:15,لیگ برتر ایران,1384-1385,هفته 23,ملوان,0,0,0,1,1,
1384/12/12,15:30,لیگ برتر ایران,1384-1385,هفته 24,ابومسلم,1,0,1,3,0,
1384/12/18,15:30,لیگ برتر ایران,1384-1385,هفته 25,استقلال اهواز,2,2,0,1,1,
1384/12/27,15:30,لیگ برتر ایران,1384-1385,هفته 26,راه‌آهن,1,2,-1,0,0,
1385/01/11,15:45,لیگ برتر ایران,1384-1385,هفته 27,پاس همدان,4,4,0,1,0,
1385/01/17,16:00,لیگ برتر ایران,1384-1385,هفته 28,فجر سپاسی,3,0,3,3,1,
1385/01/27,16:30,لیگ برتر ایران,1384-1385,هفته 29,سایپا,2,2,0,1,0,
1385/02/01,16:30,لیگ برتر ایران,1384-1385,هفته 30,پرسپولیس,2,0,2,3,1,
1385/06/18,15:30,لیگ برتر ایران,1385-1386,هفته 1,ملوان,2,0,2,3,1,
1385/06/26,17:30,لیگ برتر ایران,1385-1386,هفته 2,راه‌آهن,1,1,0,1,0,
1385/07/06,20:00,لیگ برتر ایران,1385-1386,هفته 4,ابومسلم,0,2,-2,0,0,
1385/07/10,20:00,لیگ برتر ایران,1385-1386,هفته 5,برق شیراز,3,1,2,3,1,
1385/07/25,20:00,لیگ برتر ایران,1385-1386,هفته 6,ذوب آهن,2,0,2,3,1,
1385/07/30,17:30,لیگ برتر ایران,1385-1386,هفته 3,پرسپولیس,0,0,0,1,1,
1385/08/05,14:40,لیگ برتر ایران,1385-1386,هفته 7,استقلال اهواز,1,2,-1,0,0,
1385/08/11,14:15,لیگ برتر ایران,1385-1386,هفته 8,پیکان,2,1,1,3,1,
1385/08/16,14:30,لیگ برتر ایران,1385-1386,هفته 9,سایپا,2,4,-2,0,0,
1385/08/30,14:15,لیگ برتر ایران,1385-1386,هفته 10,پاس همدان,1,0,1,3,1,
1385/09/10,14:15,لیگ برتر ایران,1385-1386,هفته 11,استقلال,1,2,-1,0,0,
1385/09/19,14:15,لیگ برتر ایران,1385-1386,هفته 12,مس کرمان,1,1,0,1,1,
1385/09/27,14:15,لیگ برتر ایران,1385-1386,هفته 13,فجر سپاسی,1,1,0,1,0,
1385/10/10,14:00,لیگ برتر ایران,1385-1386,هفته 14,فولاد,2,1,1,3,1,
1385/10/15,14:00,لیگ برتر ایران,1385-1386,هفته 15,صبای قم,0,0,0,1,0,
1384/02/30,17:00,لیگ برتر ایران,1383-1384,هفته 28,ملوان,1,0,1,3,0,
1384/03/22,17:30,لیگ برتر ایران,1383-1384,هفته 29,شموشک نوشهر,1,1,0,1,1,
1384/03/30,17:30,لیگ برتر ایران,1383-1384,هفته 30,استقلال,2,2,0,1,0,
1384/06/11,17:00,لیگ برتر ایران,1384-1385,هفته 1,شموشک نوشهر,4,0,4,3,1,
1384/06/18,17:00,لیگ برتر ایران,1384-1385,هفته 2,شهید قندی یزد,1,0,1,3,0,
1384/06/25,17:00,لیگ برتر ایران,1384-1385,هفته 3,فولاد,2,0,2,3,1,
1384/06/31,16:00,لیگ برتر ایران,1384-1385,هفته 4,ذوب آهن,0,2,-2,0,0,
1384/07/08,16:00,لیگ برتر ایران,1384-1385,هفته 5,برق شیراز,1,0,1,3,1,
1384/07/11,16:00,لیگ برتر ایران,1384-1385,هفته 6,صبای قم,1,3,-2,0,0,
1384/07/24,19:00,لیگ برتر ایران,1384-1385,هفته 7,استقلال,1,0,1,3,1,
1384/07/29,16:00,لیگ برتر ایران,1384-1385,هفته 8,ملوان,0,1,-1,0,0,
1384/08/07,19:30,لیگ برتر ایران,1384-1385,هفته 9,ابومسلم,1,1,0,1,1,
1384/08/12,15:00,لیگ برتر ایران,1384-1385,هفته 10,استقلال اهواز,3,1,2,3,0,
1384/08/23,15:00,لیگ برتر ایران,1384-1385,هفته 11,راه‌آهن,1,3,-2,0,1,
1384/08/29,14:00,لیگ برتر ایران,1384-1385,هفته 12,پاس همدان,1,1,0,1,1,
1384/09/04,14:00,لیگ برتر ایران,1384-1385,هفته 13,فجر سپاسی,0,1,-1,0,0,
1384/09/25,14:15,لیگ برتر ایران,1384-1385,هفته 14,سایپا,0,1,-1,0,1,
1384/10/02,16:15,لیگ برتر ایران,1384-1385,هفته 15,پرسپولیس,3,2,1,3,0,
1384/10/09,14:30,لیگ برتر ایران,1384-1385,هفته 16,شموشک نوشهر,0,0,0,1,0,
1384/10/16,14:30,لیگ برتر ایران,1384-1385,هفته 17,شهید قندی یزد,1,0,1,3,1,
1384/10/21,14:30,لیگ برتر ایران,1384-1385,هفته 18,فولاد,0,1,-1,0,0,
1384/10/29,15:00,لیگ برتر ایران,1384-1385,هفته 19,ذوب آهن,2,0,2,3,1,
1384/11/07,15:00,لیگ برتر ایران,1384-1385,هفته 20,برق شیراز,0,1,-1,0,0,
1384/11/14,15:00,لیگ برتر ایران,1384-1385,هفته 21,صبای قم,0,2,-2,0,1,
1383/07/10,15:15,لیگ برتر ایران,1383-1384,هفته 4,فجر سپاسی,0,0,0,1,0,
1383/07/24,15:00,لیگ برتر ایران,1383-1384,هفته 5,پگاه گیلان,1,1,0,1,1,
1383/08/01,15:00,لیگ برتر ایران,1383-1384,هفته 6,پاس همدان,3,2,1,3,0,
1383/08/08,14:30,لیگ برتر ایران,1383-1384,هفته 7,پرسپولیس,0,0,0,1,1,
1383/08/21,18:30,لیگ برتر ایران,1383-1384,هفته 8,ابومسلم,1,2,-1,0,0,
1383/08/29,14:30,لیگ برتر ایران,1383-1384,هفته 9,ذوب آهن,0,1,-1,0,1,
1383/09/06,14:20,لیگ برتر ایران,1383-1384,هفته 10,فولاد,0,0,0,1,0,
1383/09/13,14:15,لیگ برتر ایران,1383-1384,هفته 11,برق شیراز,2,0,2,3,1,
1383/09/20,14:15,لیگ برتر ایران,1383-1384,هفته 12,پیکان,2,1,1,3,0,
1383/09/26,14:30,لیگ برتر ایران,1383-1384,هفته 13,ملوان,1,1,0,1,1,
1383/10/04,14:15,لیگ برتر ایران,1383-1384,هفته 14,شموشک نوشهر,1,2,-1,0,0,
1383/10/11,14:30,لیگ برتر ایران,1383-1384,هفته 15,استقلال,2,2,0,1,1,
1383/10/18,14:30,لیگ برتر ایران,1383-1384,هفته 16,سایپا,2,1,1,3,0,
1383/10/24,14:30,لیگ برتر ایران,1383-1384,هفته 17,استقلال اهواز,0,1,-1,0,1,
1383/11/02,15:00,لیگ برتر ایران,1383-1384,هفته 18,صبای قم,1,2,-1,0,0,
1383/12/11,17:00,لیگ برتر ایران,1383-1384,هفته 19,فجر سپاسی,0,0,0,1,1,
1384/01/21,17:00,لیگ برتر ایران,1383-1384,هفته 24,ذوب آهن,1,1,0,1,0,
1384/01/26,17:00,لیگ برتر ایران,1383-1384,هفته 25,فولاد,1,1,0,1,1,
1384/02/04,17:00,لیگ برتر ایران,1383-1384,هفته 21,پاس همدان,0,1,-1,0,1,
1384/02/04,17:00,لیگ برتر ایران,1383-1384,هفته 26,برق شیراز,0,1,-1,0,0,
1384/02/09,17:00,لیگ برتر ایران,1383-1384,هفته 27,پیکان,1,2,-1,0,1,
1384/02/12,17:00,لیگ برتر ایران,1383-1384,هفته 20,پگاه گیلان,1,1,0,1,0,
1384/02/16,17:00,لیگ برتر ایران,1383-1384,هفته 23,ابومسلم,1,1,0,1,1,
1384/02/25,15:00,لیگ برتر ایران,1383-1384,هفته 22,پرسپولیس,2,1,1,3,0,
1382/07/15,15:30,لیگ برتر ایران,1382-1383,هفته 6,ابومسلم,3,0,3,3,1,
1382/07/24,15:30,لیگ برتر ایران,1382-1383,هفته 7,فجر سپاسی,1,2,-1,0,0,
1382/08/11,14:30,لیگ برتر ایران,1382-1383,هفته 8,پیکان,2,1,1,3,1,
1382/08/16,14:30,لیگ برتر ایران,1382-1383,هفته 9,پگاه گیلان,1,3,-2,0,0,
1382/09/02,14:30,لیگ برتر ایران,1382-1383,هفته 10,استقلال اهواز,0,2,-2,0,0,
1382/09/09,14:00,لیگ برتر ایران,1382-1383,هفته 11,استقلال,0,0,0,1,1,
1382/09/16,14:00,لیگ برتر ایران,1382-1383,هفته 12,پاس همدان,1,2,-1,0,0,
1382/09/21,14:00,لیگ برتر ایران,1382-1383,هفته 13,برق شیراز,2,0,2,3,1,
1382/09/28,14:00,لیگ برتر ایران,1382-1383,هفته 14,شموشک نوشهر,3,0,3,3,1,
1382/10/04,14:30,لیگ برتر ایران,1382-1383,هفته 15,سایپا,2,1,1,3,0,
1382/10/16,14:30,لیگ برتر ایران,1382-1383,هفته 16,ذوب آهن,2,1,1,3,1,
1382/10/21,14:30,لیگ برتر ایران,1382-1383,هفته 17,فولاد,0,1,-1,0,0,
1382/10/26,14:30,لیگ برتر ایران,1382-1383,هفته 18,پرسپولیس,1,2,-1,0,1,
1382/11/02,14:30,لیگ برتر ایران,1382-1383,هفته 19,ابومسلم,0,0,0,1,0,
1382/11/07,14:30,لیگ برتر ایران,1382-1383,هفته 20,فجر سپاسی,3,1,2,3,1,
1382/12/15,15:30,لیگ برتر ایران,1382-1383,هفته 21,پیکان,1,1,0,1,0,
1382/12/19,15:30,لیگ برتر ایران,1382-1383,هفته 22,پگاه گیلان,3,0,3,3,1,
