تاریخ,ساعت,مسابقات,فصل,عنوان,حریف,گل زده,گل خورده,تفاضل گل,امتیاز,بازی در خانه,لینک بازی
1396/01/30,17:45,لیگ برتر ایران,1395-1396,هفته 28,شهرخودرو مشهد,4,0,4,3,1,https://video.varzesh3.com/video/137031/
1396/02/04,19:30,لیگ نخبگان آسیا,2017,هفته 1,الهلال,0,0,0,1,0,https://video.varzesh3.com/video/137243/
1396/02/09,18:00,لیگ برتر ایران,1395-1396,هفته 29,ذوب آهن,3,3,0,1,1,https://video.varzesh3.com/video/137514/
1396/02/14,18:00,لیگ برتر ایران,1395-1396,هفته 30,سیاه جامگان,0,1,-1,0,0,https://video.varzesh3.com/video/137726/
1394/11/18,14:30,لیگ برتر ایران,1394-1395,هفته 19,ذوب آهن,2,2,0,1,0,https://video.varzesh3.com/video/108370/
1394/11/23,17:10,لیگ برتر ایران,1394-1395,هفته 20,فولاد,1,0,1,3,1,https://video.varzesh3.com/video/108742/
1394/11/29,16:00,لیگ برتر ایران,1394-1395,هفته 21,سایپا,1,1,0,1,0,https://video.varzesh3.com/video/109130/
1394/12/16,17:30,لیگ برتر ایران,1394-1395,هفته 22,تراکتور,1,1,0,1,1,https://video.varzesh3.com/video/110290/
1394/12/21,16:00,لیگ برتر ایران,1394-1395,هفته 23,صبای قم,1,0,1,3,0,https://video.varzesh3.com/video/110664/
1395/01/15,17:00,لیگ برتر ایران,1394-1395,هفته 24,سیاه جامگان,3,2,1,3,1,https://video.varzesh3.com/video/111966/
1395/01/21,17:30,لیگ برتر ایران,1394-1395,هفته 25,ملوان,2,1,1,3,0,https://video.varzesh3.com/video/112391/
1395/01/27,17:00,لیگ برتر ایران,1394-1395,هفته 26,استقلال,4,2,2,3,1,https://video.varzesh3.com/video/112891/
1395/02/03,18:38,لیگ برتر ایران,1394-1395,هفته 27,استقلال اهواز,2,0,2,3,0,https://video.varzesh3.com/video/113457/
1395/02/09,18:00,لیگ برتر ایران,1394-1395,هفته 28,نفت تهران,0,2,-2,0,1,https://video.varzesh3.com/video/113867/
1395/02/19,18:00,لیگ برتر ایران,1394-1395,هفته 29,گسترش فولاد,4,2,2,3,0,https://video.varzesh3.com/video/114637/
1395/02/24,18:00,لیگ برتر ایران,1394-1395,هفته 30,راه‌آهن,2,1,1,3,1,https://video.varzesh3.com/video/115018/
1395/05/05,20:45,لیگ برتر ایران,1395-1396,هفته 1,سایپا,1,0,1,3,0,https://video.varzesh3.com/video/119974/
1395/05/11,20:45,لیگ برتر ایران,1395-1396,هفته 2,فولاد,1,1,0,1,1,https://video.varzesh3.com/video/120366/
1395/05/16,18:00,لیگ برتر ایران,1395-1396,هفته 3,گسترش فولاد,1,0,1,3,0,https://video.varzesh3.com/video/120790/
1395/05/21,20:30,لیگ برتر ایران,1395-1396,هفته 4,صبای قم,1,0,1,3,1,https://video.varzesh3.com/video/121277/
1395/06/20,17:15,لیگ برتر ایران,1395-1396,هفته 5,تراکتور,0,0,0,1,0,https://video.varzesh3.com/video/123375/
1395/06/26,17:00,لیگ برتر ایران,1395-1396,هفته 6,استقلال,0,0,0,1,1,https://video.varzesh3.com/video/123859/
1395/06/31,17:30,لیگ برتر ایران,1395-1396,هفته 7,سپاهان,3,1,2,3,0,https://video.varzesh3.com/video/124209/
1395/07/09,15:00,جام حذفی ایران,95-96,1/32 نهایی,قشقایی شیراز,1,1,0,1,0,https://video.varzesh3.com/video/124757/
1395/07/24,18:00,لیگ برتر ایران,1395-1396,هفته 8,نفت تهران,3,0,3,3,1,https://video.varzesh3.com/video/125546/
1395/07/29,16:45,لیگ برتر ایران,1395-1396,هفته 9,استقلال خوزستان,1,1,0,1,0,https://video.varzesh3.com/video/125830/
1395/08/07,16:40,لیگ برتر ایران,1395-1396,هفته 10,صنعت نفت آبادان,1,0,1,3,1,https://video.varzesh3.com/video/126344/
1395/09/04,15:15,لیگ برتر ایران,1395-1396,هفته 11,پیکان,0,0,0,1,0,https://video.varzesh3.com/video/127988/
1394/05/09,19:35,لیگ برتر ایران,1394-1395,هفته 1,شهرخودرو مشهد,2,2,0,1,1,https://video.varzesh3.com/video/90376/
1394/05/15,19:30,لیگ برتر ایران,1394-1395,هفته 2,استقلال خوزستان,1,2,-1,0,0,https://video.varzesh3.com/video/91061/
1394/05/22,19:25,لیگ برتر ایران,1394-1395,هفته 3,سپاهان,2,4,-2,0,0,https://video.varzesh3.com/video/91910/
1394/05/29,19:15,لیگ برتر ایران,1394-1395,هفته 4,ذوب آهن,1,2,-1,0,1,https://video.varzesh3.com/video/92768/
1394/06/03,19:05,لیگ برتر ایران,1394-1395,هفته 5,فولاد,2,0,2,3,0,https://video.varzesh3.com/video/93428/
1394/06/21,18:40,جام حذفی ایران,94-95,یک شانزدهم نهایی,پیکان,1,0,1,3,1,https://video.varzesh3.com/video/95610/
1394/06/25,18:35,لیگ برتر ایران,1394-1395,هفته 6,سایپا,1,2,-1,0,1,https://video.varzesh3.com/video/96211/
1394/06/29,18:45,جام حذفی ایران,94-95,یک هشتم نهایی,ملوان,1,0,1,3,1,
1394/07/03,16:20,لیگ برتر ایران,1394-1395,هفته 7,تراکتور,1,0,1,3,0,https://video.varzesh3.com/video/97486/
1394/07/24,18:24,لیگ برتر ایران,1394-1395,هفته 8,صبای قم,1,1,0,1,1,https://video.varzesh3.com/video/100191/
1394/07/28,15:00,لیگ برتر ایران,1394-1395,هفته 9,سیاه جامگان,2,1,1,3,0,https://video.varzesh3.com/video/100745/
1394/08/04,17:45,لیگ برتر ایران,1394-1395,هفته 10,ملوان,2,0,2,3,1,https://video.varzesh3.com/video/101350/
1394/08/08,15:00,لیگ برتر ایران,1394-1395,هفته 11,استقلال,1,1,0,1,0,https://video.varzesh3.com/video/101866/
1394/08/13,14:30,جام حذفی ایران,94-95,یک چهارم نهایی,ذوب آهن,0,2,-2,0,0,
1394/08/30,16:20,لیگ برتر ایران,1394-1395,هفته 12,استقلال اهواز,1,0,1,3,1,https://video.varzesh3.com/video/103709/
1394/09/09,15:00,لیگ برتر ایران,1394-1395,هفته 13,نفت تهران,1,1,0,1,0,https://video.varzesh3.com/video/104189/
1394/09/23,16:20,لیگ برتر ایران,1394-1395,هفته 14,گسترش فولاد,1,0,1,3,1,https://video.varzesh3.com/video/104921/
1394/09/27,14:30,لیگ برتر ایران,1394-1395,هفته 15,راه‌آهن,2,0,2,3,0,https://video.varzesh3.com/video/105165/
1394/10/05,14:45,لیگ برتر ایران,1394-1395,هفته 16,شهرخودرو مشهد,2,2,0,1,0,https://video.varzesh3.com/video/105606/
1394/10/10,16:30,لیگ برتر ایران,1394-1395,هفته 17,استقلال خوزستان,2,0,2,3,1,https://video.varzesh3.com/video/105927/
1394/11/13,17:00,لیگ برتر ایران,1394-1395,هفته 18,سپاهان,2,2,0,1,1,https://video.varzesh3.com/video/108032/
1393/11/24,15:00,لیگ برتر ایران,1393-1394,هفته 20,شهرخودرو مشهد,1,0,1,3,0,https://video.varzesh3.com/video/72391/
1393/11/30,17:15,لیگ برتر ایران,1393-1394,هفته 21,صبای قم,0,0,0,1,1,https://video.varzesh3.com/video/72929/
1393/12/17,16:30,لیگ برتر ایران,1393-1394,هفته 22,تراکتور,0,1,-1,0,0,https://video.varzesh3.com/video/74723/
1393/12/21,14:30,لیگ برتر ایران,1393-1394,هفته 23,نفت مسجدسلیمان,2,2,0,1,0,https://video.varzesh3.com/video/75226/
1394/01/14,16:45,لیگ برتر ایران,1393-1394,هفته 24,راه‌آهن,2,2,0,1,1,https://video.varzesh3.com/video/77088/
1394/01/23,19:00,لیگ برتر ایران,1393-1394,هفته 25,استقلال خوزستان,1,1,0,1,0,https://video.varzesh3.com/video/78147/
1394/01/27,19:00,لیگ برتر ایران,1393-1394,هفته 26,سپاهان,1,2,-1,0,1,https://video.varzesh3.com/video/78592/
1394/02/06,17:30,لیگ برتر ایران,1393-1394,هفته 27,سایپا,2,2,0,1,0,https://video.varzesh3.com/video/79640/
1394/02/11,18:00,لیگ برتر ایران,1393-1394,هفته 28,پیکان,1,0,1,3,1,https://video.varzesh3.com/video/80227/
1394/02/20,18:00,لیگ برتر ایران,1393-1394,هفته 29,گسترش فولاد,1,2,-1,0,0,https://video.varzesh3.com/video/81243/
1394/02/25,17:00,لیگ برتر ایران,1393-1394,هفته 30,استقلال,1,0,1,3,1,https://video.varzesh3.com/video/81903/
1393/01/22,19:00,لیگ برتر ایران,1392-1393,هفته 30,استقلال خوزستان,1,0,1,3,0,
1393/05/10,19:40,لیگ برتر ایران,1393-1394,هفته 1,نفت تهران,1,1,0,1,1,https://video.varzesh3.com/video/57133/
1393/05/16,19:30,لیگ برتر ایران,1393-1394,هفته 2,فولاد,0,2,-2,0,0,https://video.varzesh3.com/video/57734/
1393/05/24,19:20,لیگ برتر ایران,1393-1394,هفته 3,ذوب آهن,1,0,1,3,1,https://video.varzesh3.com/video/58424/
1393/05/29,18:00,لیگ برتر ایران,1393-1394,هفته 4,ملوان,1,2,-1,0,0,https://video.varzesh3.com/video/58989/
1393/06/03,19:10,لیگ برتر ایران,1393-1394,هفته 5,شهرخودرو مشهد,1,1,0,1,1,https://video.varzesh3.com/video/59250/
1393/06/08,19:00,لیگ برتر ایران,1393-1394,هفته 6,صبای قم,2,0,2,3,0,https://video.varzesh3.com/video/59497/
1393/06/14,18:50,لیگ برتر ایران,1393-1394,هفته 7,تراکتور,1,3,-2,0,1,https://video.varzesh3.com/video/59807/
1393/06/21,19:45,لیگ برتر ایران,1393-1394,هفته 8,نفت مسجدسلیمان,1,1,0,1,1,https://video.varzesh3.com/video/60215/
1393/06/27,18:30,لیگ برتر ایران,1393-1394,هفته 9,راه‌آهن,2,1,1,3,0,https://video.varzesh3.com/video/60526/
1393/07/03,18:30,لیگ برتر ایران,1393-1394,هفته 10,استقلال خوزستان,2,1,1,3,1,https://video.varzesh3.com/video/61213/
1393/07/11,18:30,لیگ برتر ایران,1393-1394,هفته 11,سپاهان,0,1,-1,0,0,https://video.varzesh3.com/video/62035/
1393/07/24,16:50,جام حذفی ایران,93-94,يک شانزدهم نهايي,کارگر بنه گز بوشهر,3,0,3,3,1,https://video.varzesh3.com/video/62691/
1393/07/29,16:50,لیگ برتر ایران,1393-1394,هفته 12,سایپا,0,1,-1,0,1,
1393/08/04,16:40,جام حذفی ایران,93-94,يک هشتم نهايي,راه‌آهن,1,1,0,1,1,
1393/08/08,15:15,لیگ برتر ایران,1393-1394,هفته 13,پیکان,1,0,1,3,0,https://video.varzesh3.com/video/63833/
1393/08/15,16:30,لیگ برتر ایران,1393-1394,هفته 14,گسترش فولاد,2,2,0,1,1,https://video.varzesh3.com/video/64258/
1393/09/02,18:00,لیگ برتر ایران,1393-1394,هفته 15,استقلال,2,1,1,3,0,https://video.varzesh3.com/video/65620/
1393/09/06,13:30,جام حذفی ایران,93-94,يک چهارم نهايي,گل گهر سیرجان,1,1,0,1,0,https://video.varzesh3.com/video/65896/
1393/09/10,14:30,لیگ برتر ایران,1393-1394,هفته 16,نفت تهران,1,2,-1,0,0,https://video.varzesh3.com/video/66215/
1393/09/14,15:15,جام حذفی ایران,93-94,نيمه نهايي,ذوب آهن,1,2,-1,0,1,https://video.varzesh3.com/video/66537/
1393/09/20,14:15,لیگ برتر ایران,1393-1394,هفته 17,فولاد,1,2,-1,0,1,https://video.varzesh3.com/video/67380/
1393/11/10,14:30,لیگ برتر ایران,1393-1394,هفته 18,ذوب آهن,0,1,-1,0,0,https://video.varzesh3.com/video/71140/
1393/11/17,17:05,لیگ برتر ایران,1393-1394,هفته 19,ملوان,0,1,-1,0,1,https://video.varzesh3.com/video/71829/
1392/06/22,20:00,لیگ برتر ایران,1392-1393,هفته 9,گسترش فولاد,1,0,1,3,1,
1392/06/29,20:00,لیگ برتر ایران,1392-1393,هفته 10,سپاهان,0,2,-2,0,0,
1392/07/04,17:20,لیگ برتر ایران,1392-1393,هفته 11,فجر سپاسی,1,0,1,3,1,
1392/07/12,18:15,لیگ برتر ایران,1392-1393,هفته 12,صبای قم,1,1,0,1,0,
1392/07/26,18:00,لیگ برتر ایران,1392-1393,هفته 13,داماش گیلان,2,0,2,3,1,
1392/08/01,16:45,جام حذفی ایران,92-93,يک شانزدهم,شهرخودرو مشهد,5,1,4,3,1,
1392/08/05,15:30,لیگ برتر ایران,1392-1393,هفته 14,راه‌آهن,1,0,1,3,0,
1392/08/10,16:40,جام حذفی ایران,92-93,يک هشتم نهايي,الوند همدان,2,0,2,3,1,
1392/08/15,15:15,لیگ برتر ایران,1392-1393,هفته 15,استقلال خوزستان,0,0,0,1,1,
1392/09/08,15:00,لیگ برتر ایران,1392-1393,هفته 16,تراکتور,0,1,-1,0,0,
1392/09/15,16:20,لیگ برتر ایران,1392-1393,هفته 17,ذوب آهن,2,1,1,3,1,
1392/09/22,15:00,لیگ برتر ایران,1392-1393,هفته 18,مس کرمان,6,0,6,3,0,
1392/09/28,16:20,لیگ برتر ایران,1392-1393,هفته 19,سایپا,1,0,1,3,1,
1392/10/03,14:30,لیگ برتر ایران,1392-1393,هفته 20,ملوان,1,0,1,3,0,
1392/10/13,15:00,لیگ برتر ایران,1392-1393,هفته 21,نفت تهران,0,0,0,1,1,
1392/10/21,14:30,لیگ برتر ایران,1392-1393,هفته 22,فولاد,1,2,-1,0,0,
1392/10/27,14:30,لیگ برتر ایران,1392-1393,هفته 23,استقلال,0,0,0,1,1,
1392/11/01,14:30,لیگ برتر ایران,1392-1393,هفته 24,گسترش فولاد,0,1,-1,0,0,
1392/11/06,16:45,جام حذفی ایران,92-93,يک چهارم نهايي,فولاد,1,4,-3,0,0,
1392/11/11,17:00,لیگ برتر ایران,1392-1393,هفته 25,سپاهان,2,0,2,3,1,
1392/11/20,14:30,لیگ برتر ایران,1392-1393,هفته 26,فجر سپاسی,1,1,0,1,0,
1392/12/02,16:00,لیگ برتر ایران,1392-1393,هفته 27,صبای قم,3,1,2,3,1,
1393/01/07,17:30,لیگ برتر ایران,1392-1393,هفته 28,داماش گیلان,1,0,1,3,0,
1393/01/17,17:30,لیگ برتر ایران,1392-1393,هفته 29,راه‌آهن,2,2,0,1,1,
1391/11/06,15:00,لیگ برتر ایران,1391-1392,هفته 23,استقلال,0,0,0,1,0,
1391/11/11,16:50,لیگ برتر ایران,1391-1392,هفته 24,فولاد,0,0,0,1,1,
1391/11/21,15:00,لیگ برتر ایران,1391-1392,هفته 25,نفت تهران,1,1,0,1,0,
1391/11/25,17:10,لیگ برتر ایران,1391-1392,هفته 20,گهر دورود,3,2,1,3,1,
1391/11/29,17:15,لیگ برتر ایران,1391-1392,هفته 26,سپاهان,1,0,1,3,1,
1391/12/04,14:30,لیگ برتر ایران,1391-1392,هفته 27,آلومینیوم هرمزگان,0,0,0,1,0,
1391/12/10,17:20,لیگ برتر ایران,1391-1392,هفته 28,سایپا,4,1,3,3,1,
1391/12/15,15:30,جام حذفی ایران,91-92,يک چهارم,ذوب آهن,1,0,1,3,0,
1391/12/20,17:30,لیگ برتر ایران,1391-1392,هفته 29,راه‌آهن,0,1,-1,0,0,
1391/12/25,17:35,لیگ برتر ایران,1391-1392,هفته 30,مس کرمان,2,2,0,1,1,
1392/01/11,17:00,لیگ برتر ایران,1391-1392,هفته 31,پیکان,2,1,1,3,0,
1392/01/17,17:00,جام حذفی ایران,91-92,نيمه نهايي,داماش گیلان,6,4,2,3,0,
1392/01/23,17:00,لیگ برتر ایران,1391-1392,هفته 32,ذوب آهن,1,1,0,1,0,
1392/02/09,19:15,لیگ برتر ایران,1391-1392,هفته 33,ملوان,1,0,1,3,1,
1392/02/15,18:00,جام حذفی ایران,91-92,فینال,سپاهان,4,6,-2,0,1,
1392/02/20,18:00,لیگ برتر ایران,1391-1392,هفته 34,تراکتور,1,3,-2,0,0,
1392/05/02,22:15,لیگ برتر ایران,1392-1393,هفته 1,تراکتور,1,0,1,3,1,
1392/05/11,22:15,لیگ برتر ایران,1392-1393,هفته 2,ذوب آهن,0,0,0,1,0,
1392/05/16,22:15,لیگ برتر ایران,1392-1393,هفته 3,مس کرمان,2,0,2,3,1,
1392/05/20,19:25,لیگ برتر ایران,1392-1393,هفته 4,سایپا,0,1,-1,0,0,
1392/05/25,19:20,لیگ برتر ایران,1392-1393,هفته 5,ملوان,1,0,1,3,1,
1392/06/01,19:10,لیگ برتر ایران,1392-1393,هفته 6,نفت تهران,0,1,-1,0,0,
1392/06/08,19:00,لیگ برتر ایران,1392-1393,هفته 7,فولاد,3,1,2,3,1,
1392/06/15,18:50,لیگ برتر ایران,1392-1393,هفته 8,استقلال,0,0,0,1,0,
1391/04/29,20:45,لیگ برتر ایران,1391-1392,هفته 1,صنعت نفت آبادان,1,0,1,3,0,
1391/05/03,22:30,لیگ برتر ایران,1391-1392,هفته 2,فجر سپاسی,2,3,-1,0,1,
1391/05/09,22:30,لیگ برتر ایران,1391-1392,هفته 3,گهر دورود,1,1,0,1,0,
1391/05/15,22:30,لیگ برتر ایران,1391-1392,هفته 4,صبای قم,0,2,-2,0,1,
1391/05/29,19:10,لیگ برتر ایران,1391-1392,هفته 5,داماش گیلان,0,1,-1,0,0,
1391/06/03,18:00,لیگ برتر ایران,1391-1392,هفته 6,استقلال,0,0,0,1,1,
1391/06/08,20:00,لیگ برتر ایران,1391-1392,هفته 7,فولاد,1,1,0,1,0,
1391/06/26,19:45,لیگ برتر ایران,1391-1392,هفته 8,نفت تهران,0,0,0,1,1,
1391/07/02,18:30,لیگ برتر ایران,1391-1392,هفته 9,سپاهان,0,2,-2,0,0,
1391/07/06,18:30,لیگ برتر ایران,1391-1392,هفته 10,آلومینیوم هرمزگان,1,0,1,3,1,
1391/07/11,18:15,لیگ برتر ایران,1391-1392,هفته 11,سایپا,0,0,0,1,0,
1391/07/30,18:00,لیگ برتر ایران,1391-1392,هفته 12,راه‌آهن,0,0,0,1,1,
1391/08/05,15:15,لیگ برتر ایران,1391-1392,هفته 13,مس کرمان,1,2,-1,0,0,
1391/08/10,17:45,لیگ برتر ایران,1391-1392,هفته 14,پیکان,6,0,6,3,1,
1391/08/29,17:30,لیگ برتر ایران,1391-1392,هفته 15,ذوب آهن,3,2,1,3,1,
1391/09/08,15:15,لیگ برتر ایران,1391-1392,هفته 16,ملوان,2,2,0,1,0,
1391/09/13,17:30,لیگ برتر ایران,1391-1392,هفته 17,تراکتور,0,1,-1,0,1,
1391/09/29,16:15,جام حذفی ایران,91-92,يك شانزدهم,ملوان,6,0,6,3,1,
1391/10/05,17:30,لیگ برتر ایران,1391-1392,هفته 18,صنعت نفت آبادان,2,2,0,1,1,
1391/10/10,14:00,لیگ برتر ایران,1391-1392,هفته 19,فجر سپاسی,2,0,2,3,0,
1391/10/19,16:30,جام حذفی ایران,91-92,يک هشتم,نفت تهران,4,1,3,3,1,
1391/10/24,15:15,لیگ برتر ایران,1391-1392,هفته 21,صبای قم,0,0,0,1,0,
1391/10/29,15:30,لیگ برتر ایران,1391-1392,هفته 22,داماش گیلان,1,0,1,3,1,
1390/09/28,16:15,لیگ برتر ایران,1390-1391,هفته 17,فولاد,1,1,0,1,1,
1390/10/15,15:00,لیگ برتر ایران,1390-1391,هفته 18,ملوان,0,2,-2,0,0,
1390/10/21,16:40,لیگ برتر ایران,1390-1391,هفته 19,شاهین بوشهر,4,1,3,3,1,
1390/10/26,15:00,لیگ برتر ایران,1390-1391,هفته 20,شهرداری تبریز,2,2,0,1,0,
1390/10/30,16:40,لیگ برتر ایران,1390-1391,هفته 21,شهرخودرو مشهد,2,1,1,3,1,
1390/11/05,15:30,لیگ برتر ایران,1390-1391,هفته 22,صنعت نفت آبادان,2,4,-2,0,0,
1390/11/09,18:00,لیگ برتر ایران,1390-1391,هفته 23,ذوب آهن,0,0,0,1,1,
1390/11/13,18:00,لیگ برتر ایران,1390-1391,هفته 24,استقلال,3,2,1,3,0,
1390/11/18,17:00,لیگ برتر ایران,1390-1391,هفته 25,فجر سپاسی,2,3,-1,0,1,
1390/11/26,14:45,لیگ برتر ایران,1390-1391,هفته 26,صبای قم,2,2,0,1,0,
1390/12/22,17:30,لیگ برتر ایران,1390-1391,هفته 27,مس کرمان,1,1,0,1,1,
1390/12/26,16:30,لیگ برتر ایران,1390-1391,هفته 28,نفت تهران,3,0,3,3,0,
1391/01/20,19:00,لیگ برتر ایران,1390-1391,هفته 29,داماش گیلان,0,3,-3,0,1,
1391/01/24,17:00,لیگ برتر ایران,1390-1391,هفته 30,سپاهان,1,1,0,1,0,
1391/02/02,19:00,لیگ برتر ایران,1390-1391,هفته 31,سایپا,2,4,-2,0,1,
1391/02/07,16:30,لیگ برتر ایران,1390-1391,هفته 32,تراکتور,1,4,-3,0,0,
1391/02/17,17:00,لیگ برتر ایران,1390-1391,هفته 33,راه‌آهن,3,4,-1,0,1,
1391/02/22,17:30,لیگ برتر ایران,1390-1391,هفته 34,فولاد,2,1,1,3,0,
1390/02/30,18:00,لیگ برتر ایران,1389-1390,هفته 34,پیکان,5,1,4,3,1,
1390/03/08,14:00,جام حذفی ایران,89-90,یک چهارم نهایی,سپاهان,0,0,0,1,1,
1390/03/12,14:00,جام حذفی ایران,89-90,نیمه نهایی,فولاد,1,0,1,3,0,
1390/03/17,14:00,جام حذفی ایران,89-90,فینال,ملوان,4,2,2,3,1,
1390/03/20,14:00,جام حذفی ایران,89-90,فینال,ملوان,0,1,-1,0,0,
1390/05/11,22:30,لیگ برتر ایران,1390-1391,هفته 1,ملوان,1,1,0,1,1,
1390/05/16,22:30,لیگ برتر ایران,1390-1391,هفته 2,شاهین بوشهر,1,2,-1,0,0,
1390/05/20,22:30,لیگ برتر ایران,1390-1391,هفته 3,شهرداری تبریز,1,2,-1,0,1,
1390/05/25,22:30,لیگ برتر ایران,1390-1391,هفته 4,شهرخودرو مشهد,2,2,0,1,0,
1390/06/02,22:30,لیگ برتر ایران,1390-1391,هفته 5,صنعت نفت آبادان,3,1,2,3,1,
1390/06/17,20:00,لیگ برتر ایران,1390-1391,هفته 6,ذوب آهن,2,2,0,1,0,
1390/06/25,18:30,لیگ برتر ایران,1390-1391,هفته 7,استقلال,0,2,-2,0,1,
1390/07/03,18:30,لیگ برتر ایران,1390-1391,هفته 8,فجر سپاسی,2,1,1,3,0,
1390/07/08,18:30,لیگ برتر ایران,1390-1391,هفته 9,صبای قم,2,0,2,3,1,
1390/07/23,16:50,لیگ برتر ایران,1390-1391,هفته 10,مس کرمان,0,1,-1,0,0,
1390/07/29,18:15,لیگ برتر ایران,1390-1391,هفته 11,نفت تهران,0,0,0,1,1,
1390/08/03,18:00,جام حذفی ایران,90-91,يک شانزدهم,مس رفسنجان,2,1,1,3,1,
1390/08/07,15:30,لیگ برتر ایران,1390-1391,هفته 12,داماش گیلان,3,2,1,3,0,
1390/08/28,16:20,لیگ برتر ایران,1390-1391,هفته 13,سپاهان,0,0,0,1,1,
1390/09/01,15:15,لیگ برتر ایران,1390-1391,هفته 14,سایپا,1,0,1,3,0,
1390/09/06,14:30,جام حذفی ایران,90-91,يک هشتم,ذوب آهن,3,2,1,3,0,
1390/09/11,15:00,لیگ برتر ایران,1390-1391,هفته 15,تراکتور,0,1,-1,0,1,
1390/09/18,16:15,جام حذفی ایران,90-91,يک چهارم,استقلال,0,3,-3,0,1,
1390/09/24,16:15,لیگ برتر ایران,1390-1391,هفته 16,راه‌آهن,1,1,0,1,0,
1389/07/28,14:00,جام حذفی ایران,89-90,یک شانزدهم نهایی,نفت محمودآباد,5,1,4,3,1,
1389/08/03,16:45,لیگ برتر ایران,1389-1390,هفته 12,ذوب آهن,2,0,2,3,1,
1389/08/08,17:45,لیگ برتر ایران,1389-1390,هفته 13,استیل آذین,2,0,2,3,0,
1389/08/14,16:30,لیگ برتر ایران,1389-1390,هفته 14,نفت تهران,3,1,2,3,1,
1389/08/20,16:30,لیگ برتر ایران,1389-1390,هفته 15,مس کرمان,0,1,-1,0,0,
1389/08/30,14:00,جام حذفی ایران,89-90,یک هشتم نهایی,داماش گیلان,2,1,1,3,0,
1389/09/07,15:00,لیگ برتر ایران,1389-1390,هفته 16,سپاهان,1,4,-3,0,1,
1389/09/13,15:00,لیگ برتر ایران,1389-1390,هفته 17,پیکان,0,3,-3,0,0,
1389/09/18,15:00,لیگ برتر ایران,1389-1390,هفته 18,تراکتور,0,1,-1,0,0,
1389/09/28,14:15,لیگ برتر ایران,1389-1390,هفته 19,صبای قم,1,4,-3,0,1,
1389/10/02,14:15,لیگ برتر ایران,1389-1390,هفته 20,سایپا,1,0,1,3,0,
1389/10/15,15:45,لیگ برتر ایران,1389-1390,هفته 21,صنعت نفت آبادان,2,0,2,3,1,
1389/11/24,17:00,لیگ برتر ایران,1389-1390,هفته 22,راه‌آهن,0,0,0,1,1,
1389/11/30,15:00,لیگ برتر ایران,1389-1390,هفته 23,شاهین بوشهر,2,1,1,3,0,
1389/12/06,17:15,لیگ برتر ایران,1389-1390,هفته 24,فولاد,3,1,2,3,1,
1389/12/16,16:15,لیگ برتر ایران,1389-1390,هفته 25,پاس همدان,2,1,1,3,0,
1389/12/20,17:30,لیگ برتر ایران,1389-1390,هفته 26,شهرداری تبریز,0,0,0,1,1,
1389/12/29,15:30,لیگ برتر ایران,1389-1390,هفته 27,ملوان,1,2,-1,0,0,
1390/01/10,17:00,لیگ برتر ایران,1389-1390,هفته 28,استقلال,0,1,-1,0,1,
1390/01/21,16:45,لیگ برتر ایران,1389-1390,هفته 29,ذوب آهن,3,0,3,3,0,
1390/01/26,19:00,لیگ برتر ایران,1389-1390,هفته 30,استیل آذین,2,1,1,3,1,
1390/02/04,19:00,لیگ برتر ایران,1389-1390,هفته 31,نفت تهران,5,1,4,3,0,
1390/02/08,20:25,لیگ برتر ایران,1389-1390,هفته 32,مس کرمان,0,0,0,1,1,
1390/02/25,18:00,لیگ برتر ایران,1389-1390,هفته 33,سپاهان,0,0,0,1,0,
1388/11/20,14:00,جام حذفی ایران,88-89,یک شانزدهم,ایران جوان بوشهر,2,1,1,3,0,
1388/11/30,14:30,لیگ برتر ایران,1388-1389,هفته 27,مقاومت شیراز,2,1,1,3,0,
1388/12/14,17:10,لیگ برتر ایران,1388-1389,هفته 28,فولاد,1,0,1,3,1,
1388/12/21,15:00,لیگ برتر ایران,1388-1389,هفته 29,ملوان,1,1,0,1,0,
1388/12/27,14:00,جام حذفی ایران,88-89,یک چهارم نهایی,پتروشیمی تبریز,2,1,1,3,0,
1389/01/14,19:50,لیگ برتر ایران,1388-1389,هفته 30,سایپا,0,2,-2,0,1,
1389/01/27,17:00,لیگ برتر ایران,1388-1389,هفته 31,تراکتور,1,1,0,1,0,
1389/02/03,14:00,جام حذفی ایران,88-89,نیمه نهایی,صبای قم,0,0,0,1,1,
1389/02/12,18:00,لیگ برتر ایران,1388-1389,هفته 32,استیل آذین,0,0,0,1,1,
1389/02/16,18:00,لیگ برتر ایران,1388-1389,هفته 33,ابومسلم,1,3,-2,0,0,
1389/02/22,14:00,جام حذفی ایران,88-89,فینال,گسترش فولاد,1,0,1,3,0,
1389/02/28,19:30,لیگ برتر ایران,1388-1389,هفته 34,سپاهان,1,1,0,1,1,
1389/03/03,14:00,جام حذفی ایران,88-89,فینال,گسترش فولاد,3,1,2,3,1,
1389/05/05,19:40,لیگ برتر ایران,1389-1390,هفته 1,تراکتور,1,0,1,3,1,
1389/05/10,20:45,لیگ برتر ایران,1389-1390,هفته 2,صبای قم,1,2,-1,0,0,
1389/05/15,19:30,لیگ برتر ایران,1389-1390,هفته 3,سایپا,2,1,1,3,1,
1389/05/24,21:45,لیگ برتر ایران,1389-1390,هفته 4,صنعت نفت آبادان,1,0,1,3,0,
1389/05/28,21:45,لیگ برتر ایران,1389-1390,هفته 5,راه‌آهن,3,2,1,3,0,
